id,name,category,description,address,latitude,longitude,operating_hours,price_range,images,reservation_link,rating,review_count,is_active,created_at,updated_at
,CGV 연남,culture,,서울 마포구 양화로 186,37.55767577,126.92586925,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpeh8sa2OOgj6PXeWysnTMlZ0gxk4kR-p6Xmsi6nRkR_xRfLTz8lHg9lO62iAePeh9aTuzV9pJwE2tEUb3hJvgozatszpterDGiK20kqX_2KwOS1M7j9PCReDBVQxTg9y--2VnzwnCzq4cw3XEXkz7av8zsjH70CO88uItet3Nt1azFRTPeHe_qT9I8rdHg1DE8oEV0AC-t2lkRMT0TEvGIjn-qotURIuWYTTiikeHln7MCOZxHN3pLxj_aZLWxpjPgF15ihxiE0H-y8crVlRaRdsBNuwYva-K4UhBewNqCsbky_nsDVubMWhd91vze-VAzlJEZLdPCLAV5RjiRc4bThE_oVI6LjVjEQjnCFUgzmrCIJ1be5qKkesV_UD8TtdE4PKbuUw8vOx_viiz4YHU_jiswkiwypirmAsak38Ko"",""/api/photo?ref=ATKogpd_7vyHCVJ0Qf4FTlBMZSThjO6QaTTTsQUgnCjR4O_2N5cQr8ewRv1ySoYAj9nSjtuTk-CfMASgHDqVXDkJQSEDeMKFK17JGBSo3z7jqojCF9HzBsKMWUqNs9OP0FfQw4j8hYIYk6N8rYosl9UNJECaZRt246068a4_vC7pcopcR0PL82Pxlx_0BMPKWgJVjY456PJXFYah1nLIV6UFP9QEsBN82cUFviGgLipnQQ4hEsdq8hdqXBVZvgR7jg92MlMQOo__w-0PLBfj6sXY56SEFiSVouMGFLnD9-t0yMLG_jDe5agSMifxnJbXVIWrGsuypSxl5SvZhauMFZ2UogyQ3LthkwAbbzCtHsqchhxIOoBhbTm-ei2zWAQEv6KJDQcfTFPsllcv000Rcw23HgNV6rL4St2dQP3LBenUL6GgwQ"",""/api/photo?ref=ATKogpercYNgd_QDDDAVqeJke-y2bdEMO4C5pkXXXx53YCTHVeV3iFzl4zguYZtsIFcslPLN-5_6Xl7VqgujPEFpBif9s89FZxOxtU6FXs-DKmDO8S_yVk7ERGKXREoQWLqpbWewE4YTrDOrsJXVmQGC4Jh91l62VnSdSzEH0bna_L5gT_VtR2QaQh0dM1fTa12lY9uqVAl4jxiyZqKtEHZvPr-VuQO0jqT6UZtLPNEiytS8CYorEIP2RdR8mZ9gtDFvXfqC77X5lxnFl7_cBUQVUJAW_V1v26lvbENRAy1xrLLPUIrZYbEG9ZKGd5zKu9Tz3YbMK2WmzNU65DeIawN-IZO4lXNXkonGWD5w_iODPwitxmYb5wN0B4j6maF1DpawDAZxOdp7rXILwb171fnlbWjo-psvUyVDVSI_j07lfgzLchI""}",http://www.cgv.co.kr/theaters/?areacode=01&theaterCode=0292,4.5,199,true,,
,롯데시네마 홍대입구,culture,,서울 마포구 양화로 176,37.55707508,126.92488295,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpfHt667LTSHWmUakzkf8kBU3QTdPe98PNfuu7dzk17UYesO1rT5lgNcbTikJ28Ozt87vbVGkZRnr_MeP2K10VaalZhnY4qQ79Z_oaJNIFliIomXadCsFpmWpdqW1PYHgzShI5bLbgMA54JYbC3-Eypp7FwApNjejIwxg2hOZGumZE3vBfmlNnmTFW7OD7WTXyZ0ZIANGBPwvkjH_v0yb7gjWntcw2JOUSAh_P0wrzz3vegj7GEoKdydbNJnzcxFtPrKDOAuoqJRsiIdNFCPZM19R5n1CtNOrXUcnqOSpH3OIdB4HW1FF-3BD2L2ZJbs2mtzkdNb0bq-AgOJLZ0pe1pZXqIjj1YOhZ0Qep7fGN-K9Dx9KDQKpUeCbsfVRPWMKIKZ62VbVYKz8Dm0dSqcFc6uRzJxaiT2tJHiQVxyhK7oEg"",""/api/photo?ref=ATKogpcwCD_HgfIhJ4Fry3YINzhch4losU0W64am7KfxI75pINH2ki-z0hoxZxmJkvIu6ni6949LnxIh3a73ZvCgVXF59DkyZ0eg052xqYkrNQnfrsjeTP6EDvVB30glMc9NxN8zEVzZ0DrPZlifSsN8DYuq7Y2LMWZvaRkxNsKPzRbYAqObrvPG320TLUii5DNUFXR3p3q_aoX9TedA_Ol3QVSjgd1foBFD0uzYttn-aumfvDMMfGP5nHxfGpxryqQTh3YXEWf_TDAZrZHPLPAZfU0gEJzxuiVcDn-Ut4Yx6uHy3ikN5qWa9cg4zSAczhJnidjxhsfxq0eIGeXlbjai08iilDqZjUnuINotiBFj4vYdrlDSU1g_No0Xa-IQg4JSjwM44kqZPQIAXs2RrDd-U28h80eDJLiKUtOduhN1Gn4ykLg"",""/api/photo?ref=ATKogpeGWJMKDx9af1HQXsRh4vnCY4MjjaMqNh4rQRHNKfRXZtAysFk7iDhOJvUU7tJhx9gh4PwN5X4ueZ4Jzb9SA0dQMAQ3Pweo1W9htbnRT_WxPZNG1Ug0P8Nv2QgF1GET83BhQqMaqvcVSdfw2TBMhqhkGO-ZcMCpwz-ccEzgwjuRtk49F3zbjMjGlMbOALX27Q81OxouUCLYMM68RflHA-0zPZBUSWW4HJ1IU1lI9oqgSS09rNzFPXLh15Z9RzomYr3aM_YHfNzSppea7ganes1tRd8GRdenA5YrYdu4NJUOz8uEu4xAl1r0TDx6xdDHlZIZVJ28fr2w5-g3df8kleGDWTxkvJzghSJFkmwN-VBOzOtg3rZNXux-cGi766kf4Nfw7VA0lk2cKEfvhZyqhlkjbupXmtHeamkuiMvNWg2EbrI""}",https://www.lottecinema.co.kr,3.9,1556,true,,
,CGV 홍대,culture,,서울 마포구 양화로 153,37.55650239,126.92262455,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpdu2bRQVZTybxxhhIaiE-AoAri9kHQDFuRvFB8VnrOnrKaFwBk1Bfj_amylSIIvi0UBDULEyFPAFDzjjR1Kw08che3xny6gVKdv8rmT3GHx2eEObmQ1DofmYvxVS5ECuHh-9n9-lL2jXW8Q018r-Tr7hehMuIwOHKhvgFB9b7MyrBEjvYBCCVhQQhm1MV_k-C9SnXIBI6vD12xveBOlHypJ3c-XoI_E2Ja2su3y6XaX0HdGtuUjmO_vaCkI1zsKOqLhQwG5HvF6Up6dD8GMjL9Gl0UmPacg0g0kZBpkh6nEJUppeJhGW19ZHUuI9ps_qr8rvH4ejIUSR2JN4sAQOxoVtUhuvTaN4NteCbQsDchkwo4fPC2Y1wODPdgh5GCNE9UaeSUahAfZt0Y4II7p1Eib_Ao5H9nUx57D40PC7-o"",""/api/photo?ref=ATKogpelwH-oxMRvNUO-vPtwQgggCIhFeLP_Lpe3Z8UirdyEg05UuLFHPQiOrhRfGloac8pZToc0OyMD9rog_RJbLXqm_gVMfQYqf5rfvVaL7uWLejCEuW6Er7uyWT19GmjgOKOxew0JC1g6mUunCtcZ3zDuRsCOrtTGXg7X7KAtsZDDXJmPfXS7wn3ajaxQ3AeXGD9cksR7zYcXM9RMF9_gsz2D6DAD4GtgmN7pxXty32UAnMgMUAMN3jLdfYaYmQ-o_qdNDjpzBCUKeaCACMKpga2KM3C_nan2ph5C4-tpmNj2J4mz_mfCsum_rTvo9MXHdyIcUayggpri5Vm2g23NJrfuQMtCF3JADYG0szveoCOAOov7rXUX7X44lU9lw1svwIYVJWpTaY996a25XJ3U7n00fFj1pJPYbc3RmkiZnAptbw"",""/api/photo?ref=ATKogpd9jaLHa9TbyrrlllIb0OBDm-H9xRkr0LTjV6W83Phjk-bYnamjGglQ2HlMvK6-MYbHJ5wKfi3Wd6uwpXAyw-sfe3TqrgbrXErULJmW7mBwlS8ci7bgtB6cD4AWdDw0547bwDCHWzV7s-ry3IyM1dUUzNKxVsW8eUu3BJrVjwj7GjscBa1Q9VkoNzRgChCV24dgpw_ze4Q-d587qVlECliKztNqHUWXe0Hw_Oxs21N0eM0Hj3AB7C-e9-77tf566C5pTkOivURTCQ9bRiVLVrvjFRpLaluajOWUQHa1YGKyKoc2QuLlK0Irk932kLdYSvafQ13EB8vG934jzP6UJyzD3yQ-S9YslRPnos4x5GjMIok47xZW3uWevbmpQbtdppdbmAvIaqgMLi1nnwdaIX5krtopCxPbVBrla8wMc4XVeQ""}",https://www.cgv.co.kr/,4,2165,true,,
,메가박스 홍대,culture,,서울 마포구 양화로 147,37.55604250,126.92204558,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpeLM6Mn5IU7S0w0_0OJanIazwjLtyw3baUZmfGoJ5ln0s1nhTuOohwcOEbTv-npNZ7ziRb56B9Git6y63ax-LnS1Uvf1T6PdMXNv3-Rv7DzF73UBRg6wsaJcB4ALo8K29NLBrS1j2H-Y-a7aiieY14eBI9fGDTB1i3VUALRNJdawgDebb2k4o6x_3yg5Z-N9r5A8zCW0Ksy_0mI6TinXXH4uGunDUutEOMBvMSvsmYHiePq3hV99hukEft-4YHh3IzjhHZIckcsQmNHKAmyNqPQt1HW4cjNgOywAcs95toK0HYjcN1Rm855fnOZLA80WvHo0eRITnb5il5KZkiWGgc_mvKrJ0jtzkDjoBWm57POpKOJj8UskEteY99dDwJ0yJbYGdy_cceAEm5seaCPLXS13w_WQ8kd7dpqHV_tNKk13Q"",""/api/photo?ref=ATKogpcMVlvpABbD9D4kV3P_bfqid31KWqN4vui46RPqIrCqnqVl2v5-WtXRQLaX4c2toApcuoh4FS_24pyoyxZx1xkcrQyXOHluFmY_00tBgX6pKFhSWnBk4NlLvx-WL2WqGk_oUDqU4xEq4oGfbgtOFb9QDhLPcFe3qn4srUR9UET8i_t81_EX_QyDyyWzvxcC2f9wX11_van_yOTPE8hnMjx82aXe20XwZwF10H99OArkhC6FoiU0WO6RcaF6pr7JSC3jTySW7itmOjlENVMQrBzMF_qZO_-HKJihHabALw5KBvfLUXgnd5cFGrQUdX2IlBfU3rMGfobDMKcfbfP3J8m9vLIKDsG62mPxBKaokbXTejMquoa5DMRsvCgrJv_cA6kfRYYwrsaTfPF4aOPbW7IZSPbdrQbgOTYpotAJEOOrfg"",""/api/photo?ref=ATKogpdjbnAFrnoQ_yo9M50bLOXWFH3gq-AozE3kulLXAXpsVcTWJxBD-tczbbF7VnJPDaF-m0E3P19dulqFT3y5rFv5z6LC7KGbt6bpzqtBR4LpyZpgmGcdW1hY7U_SCFLtFQj-II-iksJlqZPnjJPKFdij8EvfpoErqozkwrYk9k-3iodcda1nYkKlPct9UaVdVnEsvjxuTBCytemJ_LGwOyTBBmycn_qmgVzYcbDTtMRG4DC94-IHNDKiOOBYfmQG30ruQHcfanomRyxqunYPkHQFwkaXuvWNtarDj1-rc_4hlYw46Wu5EoBs7fyowq9_T-XHKIZeoP2CKgqIJRl8QbW3aVraFjQbMwMg4vLNOcwHeBlys1Fs7p5c4gAMf0DrOQTHaI4DQO46aQAmdLFo7GSC65YKsgB4NpRunhq_q6Db2d46""}",https://www.megabox.co.kr/,4.3,637,true,,
,예스24 원더로크홀,culture,,서울 서대문구 신촌로 129,37.55657392,126.94030695,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpcc7yrYEwF_Z4OthGBbdGM0vjSMZsLZqSXP1QTnMcFK1Wr8lFncBtmkfjxvKk_pUpcH8mypqd-XsuaeDJhGgS5CSIsT3DOvxaAogGuzGEDIoqJl-qikQDfd6m4pk0UfidEJvE0qmoeAHHT-Lrxzjs2WKn4fgjDezkb5NAU3HRJ0GniZH-lnZX9ixEV2082cG4wqKJ513RVEz1ZbJT2Kyzq_kuMx0bAMp22R9ltHHcN8sH0NciU8bk1_DJCmuWypJ6fZdvJE5AhmMWkYvnZ8nD5Lutr88LMgHHk95KM-LaC8Q3Nno5IWAkVjc-NAqJx1qsuaAmQ4yeRLX_zNKb-J02rhZLe1Rvs-iSAvUu-C7qCFsffxm_QDslmYCMZH6_64DwsnKJmYJCAenQjwr2VB2mQt1_Od2An75eWbMP25a4GM2io"",""/api/photo?ref=ATKogpf2fM_d_UM1530kyUa-KWqirmaYAmy2lNu-00AJXinmqOL4fv0F2Mk2TQxizqQKgmkDVxZLLdFmTxJJuokbirhUULk184ZfKuxK14d2AP09-e4P03K-WVldEfoWgmWEinHLGAniTL_E3CTzLJ0Uj6RaJVH5ZxdhF0Q8-HhYsy78xzTe4tHHp4AyyBQ3Mbh266khr5_cvFt9TDm7ie6zgYlgrScy0TMFqq659LB0EwvjJQf_5GP_vJtem-2dQFoZNkV-q43zTOBw31t6-y8-x3l9jhH-gX8b20qS6tKFFOPMR1FAV8SJ0vUY6XrLkSobpbFb3qcouXBx1tSB-GU1tnbMOb-BDN2Vwf1fyXC4_Rq8M8R4Wn-Tk1VqZLx42fs4JHnbDULX5kGqFSRj2nKbmirzhzZOzYjLxkQYbn3Q3DMTpKItax1H9QAWA7pNSxeH"",""/api/photo?ref=ATKogpeCIs8ZoCHgTviNbbAJDuJXiwo360Nh9mwpv-nlQl1E0pxudLt2yVg4uXdlrIBz9ZlPuzUY8jmy6qnH326F7WmPGsaQBmxJTeXqh9Wu1FXKqNEXOXwFwJHWyXYncLIF0aETtZEvxsD6VrC2msBbGsg_jSqoPs8-hspIlVERes2cYzAUD56dN1Z55-uK--y_qfB1S6Yazzcrv1jAVLTKAJxToBH_GHfcvunqDic9Ps_haKd9gYamEvV6Psq7aNb2pvhPdQ_mIR-mFGQro2eWKbVQcTDIHCjAGLmKsZFlCUXbc3U9mCSkb4PjI3_D_EjboxnZCeRvjnnkJ2IsJ5dH1bJ8IB-mIu-6nUiQg_NdOaKHSMJR6-Q_e1RCw0BvitBqR1uj8OV0NnroKj8KwR6TfKOgOSpuZvcNcaNKjzL_odbWig""}",https://wanderlochhall.imweb.me/,4.5,13,true,,
,구름아래소극장,culture,,서울 마포구 와우산로29가길 15,37.55419236,126.92855260,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpcBSCA0YwaE4xi7Mtq8OhxYcAnE7Azcd3wIkLRW8cVL8m9hEg_GdSXdCdu1hE7HrhiqaBCSgg6q9SLv51FvWz9vEhmYIn7ibI0Fx-ITFQbpzCp_kFkPZgeG4EHOeRCJnia625H7pVFiUeCXgneM-WFYvIP-hRTmOSWcdJDgyi8XSe5M0S8J0JRxIi5T6fqOsf1Qy98MuyfYiit_XoUE6eVhj-77IHKrq6p6OZJxbNs9Z1Zf28k7QNFBpgAPOPawFP0Fh68AJyRoc4EQeMv-Ppcsxuk2pGCUQRYirv1115oOzA"",""/api/photo?ref=ATKogpeTvSaQPb_mKHeg4W6puaXtw-eL3eCp7MQf3ewzCYjB4GB5GxT0Urp4LdWEjU6oOqZIq_7eHbYc6P0RWpRjSs4eqiN4OzyKzKhZIwVPN9g7hDl-mOZmayoX69vyhnJFMJkugmUqQysO6qhbwpuNRctWvu4VHnxLSLXJneTUWxQ_LxTBm4LoTAKGPNe6Ir_cG_Eb3g8Vsrc6lHYNAqBdteKsXCbvaC2XpvbUshZv1IRyB5wyjfk4_9crIGTp5hMVk11tOuXTsFrvvHoCdrlqcm4_baJjhcr6Mb5avOrHLJpTkg"",""/api/photo?ref=ATKogpdMdpt9riD3faXqEYVpCE0y1DtSKTDxweFlqQJfQYmKulGNCutSH4CBOiMk8qEf_A3vdACuqhg5kO56pSz7qkwlaEXEZVeReYf6VW1UqyAeR45yMDfEy8FVGc6ovwIvRe-ebxzHgcRQmyi6O_yfK62L78xBFrgbq0iCqmPWCC7uHF0cwOXyj0f0H_5uLAvG0v4ymtOhNkYNCHHr98OEf1VPIF_aQgn7JCutzJEegTd4UZmBxUxBW804ixxJSfxfT7tElyG-Ew8av3MAquCObuC2R98_cCvDWXBiZ_MacpWJH0jdvVpexOp3fT8Vh8jp1917myTye8gZ-kCEz7dn3kLS-rKF-4erSM4W0wtbmZwb-BxWQs76iIJpH3yw0PEeXwnoxYvdXHoIhRk_FnkXHV9XN_xUdmxjedJexXjgkW_utolv""}",http://gurumare.co.kr/,4.7,154,true,,
,소극장산울림,culture,,서울 마포구 와우산로 157,37.55508347,126.93009542,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpfxZnm4YwOY4coUj4F0sBYHgVxd6N1Ho-ciHSnY-BccMoSJMit0_tBo7vMnBb5PGUZpd1j2AlfnIweJ0F8KjC9bSLKWxLvXMDqK-X3ZNOLBNoS-VIUadXT9osKMQECtpWxwbmdGKmPv70E3yLDWVuEBF4WNmYGx3YxPDwd0mqVron4RjzlOnci1YbKwBduFTO0GFInspCK3C0iscDDYwwo7HtrSnh-_asfKEnbAtupFgWCe1gluhHgI0e7fwiE7TSSdqTzwAHwHjob-ThTJMdnRiM2HcPAyj0NIwDUoibBDAdEpkmZryu5lqqPKL60UDEMeJBN8cvNX_pfsg_d6H9HyK74lhiDYSYl8d179o-CKl1CXtzNfOdHLFRgfD6wpYncucsR-ixFatgbiUPT5jTDr277pS2rXPZ1W0jtN9ArE5c7M"",""/api/photo?ref=ATKogpf5SzYPBFoH39-txnrdENjosHgNsLXcfU6cyNXoZuKPd7NdgQv7ouFx9doUweeA_zmFu7EDb9WH7fOssiGD_uRk2r5i-HnVEWOCrn5iewbbbK9Bh9dIYZYDmleWxml95TCf3_nAKWhZyjTmxSh_Ndj1l99BE-Odek6FmtBXk9B1h7e7Fw0aP0MqoUly7-9FJtOONaTLZN46xalZu5y2R8XXdEWUeQq5_VpgzIvzqHbY-35KqpJwkIpKQNmDYGoFdylvGRpXJh6-q5J8Bce13Jd7F0oqvNI9Lg3WOX-Gc8bMlIgQ7YzVsowgaTRPZ36k-CarOPCsLJt2YAlwpU91wGBM_rPqwA_JLm_IZya37jlFveyOFkwfVJYBAjGoL-hI71bKv52ZqXVuapnDdeZMir6WSdLXhlmpRlijQ4EyeukFGaDB"",""/api/photo?ref=ATKogpf2hKjFZWg-iQht-0m-FBPCAO7nrAnSLJW5tW28G-DHTiBw9bOxkHg7KW0Cg1QSn0etkTrK-TNL5d9_JViuKDo-TFKcGKxM7zQ4ACh-eopNPUh6C5t93MHfLqQjalLKJfedUUVOMgfsnQ6pm6D1Wr4z_qM2WhOQEGv0EVbXlmn85f9LRoAZooRkgNILPtUXGnsTnOUcItMn1q9eb83gXu_sCq4nGIQAb_pNrUe9aEflZMSZO0x265TmZqguR6MmB8_AOx6Yqa0N14nxTgCjEn7yBij7uddBDe0Io_jwzdT2pcEPTWFeEel_Env8cu5I8RbsAL5FxWTpCF_KAx9vP2v6LRbBsR-4TAy0Gx8uZ5V6NdLrfUan1WMYucsyrPbhxAteKuTFm_8t3TsShFdwMcrUELm4cjs9nOIviQJsAnrDiJtu""}",http://www.sanwoollim.kr/,4.4,87,true,,
,연세대학교 금호아트홀연세,culture,,서울 서대문구 연세로 50,37.56313301,126.93654284,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpfHpiD3Xhhw57B1Q7hTXPmSdd6AF_vvj-q0mBOfpl0d8q2n-HtJ6jIUsg5AEQEA8bgkuc3DvI8dncwawo-70NJrx6ZfOm16VRvQyJP-rt038AhjRkkhLQACZKdEMGjd-UgD-_efQAuqpsirnXfwG5vjK1MUD87ytjLJU-2FZKSvf9Vb0_8w5Acp02ZTBNtL2DCUmbzog2ikfDJkPg8DQB7WEL5xpmK-acgj3GHzuRsFnMV-Gh8K0-diJ6HZvZcw0ld155ANaDMhaQR-_HPPoXVpodgdeVxIs7RDe_BlGQg1n6Gd0o4Hkf-wsu0PwIDW3z_xaNWXMtjRnESHLk3zEINHS88D4e-d0jwXfK8l4yuxCHTpie6ieQvFFnQPXIj0_7TuDlnCaQ0CO467btntb-QmCtIVppsZMS2IHw9mgZlYzA"",""/api/photo?ref=ATKogpfUWrlbLiNURNcVDb2A4Wh8bd2sOtOu7Oz1y0vT7LXkOSjn8e-4sDxUhlkWKpxJWVpwvk0pBRmm7y8TonFzO0mKt5Gv_T07omIlT-caqh-yn2suEFej0IBqqDfzWcqOFBhGcs7rO8oOvP6yevnU_oST_jYSVHvp7ycDSgn00Hnj8FXWqZAlmqVb3phxMRiH05S0WCctUJJXGVUdhl5regB7msn3okj2PYkmizsz6XBnJeDYFZwnBGS-o9T0eMa5SFx9jCHyIDcpSsauMjLSjcLw_DjU6Zsp5jI6gpXMDKXtlMEgvBzcB-9kEGPU-E2NVSL7nNe6yU2-2RZEE0Ta4uNlu1OtykMT5-FDOfdruCDQwhHL0j0efQWJrPWggsGjNZsZQ_-V4zk0C1nQKWf2ZY8heyhNMRThCkIKMy5isN9NMQ"",""/api/photo?ref=ATKogpfAGzdi0CSjAuiF-b5gUpw72B1_4BJ92AQv0MuhOYAJg-n6jSd1k56pTtCjR6qrq9lC26ZcI1h5gCMZzxXnvq2xgbvRe9MazR6gWh3s89bdLTEehmxFcIIjl022j9GjPao2GkOqHYpdSHQpP-nKFaj4ps-G3-SCL0o3-v2ZdHztu5QB_agz2NUYdGmKKkbgMAXePFFLm644hUrn7VumCDdvvlUg03u_MESTkHCPSLtIeODIZX0yOIjywxTtCXl2CXi8HfWQvVxFxRMuP7CWGT0IP9ErMgcy522ttRNR1VT7HUYzojFpW84ye3OGxBx-f-WzIGBbCp95Xj2qxFn5BtxlGLYY03HEGP1egakIef04slYY8GZW4OLtt-jot5Jovf4aIcn_gW_8-Isj6edINewaHQhnPNkVU89pDK5nRVfIQIWW""}",http://www.kumhoarthall.com/,4.4,472,true,,
,복합문화공간 몽향,culture,,서울 서대문구 연세로5다길 10,37.55652426,126.93499682,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpe8x7lhvxhR3gq-wD2-_5MqZ_IzeKLU5bX24dKGL3AmL_dvQCK1txoRVcG4NMUK_QJOKtF1p8MSYESty-vKfdLIHHx_1A3In3nK_NtWJufWyDPTss8HouAULrwj-eljtJ4X0hxvP1WSyI97ZB7C_LiC5Vmnr2s12L6fXlCsayFP23fbU3YVB_ExYgdV291VilDEd_k10uYbjoNPiN3IeudvsUwgJgAEYi9SqJB2omj0eV_fNHpJFubzgjfu5LEvMelfaHNUHGyhVD818XEnBbXLb2xAdDrMdTY8beMCTqlyXOI3MBO52QkvX_c1fk88s5lLf6cwzlZ4D9rqQPapYSKUpd7l6EgWitVsLuiMDOkUW4TClIaqQiHtOpFSnzeBb-yXuKklE_y3ZRVCN1IGKYoG-6YnGcTxAoE5PMNYfb7guA"",""/api/photo?ref=ATKogpdibPAGMbX0rKJoy-ixkFSfF-89B3IAfDc9YuAEWeqnlhyfruo9Q94lxUR3dYb4wUpo3XnOYErBE-QF-w-JfEok_zMDnnURUR1-XI6awM-0eYgq356n3rpk7vOC8hoB9fEzvSDEInLZiQBX7PrxJ7_rHlniUYYY9HS7BHzbbWq73cPc0HMjjC0vcIWSzWrlXIiW5AXjtJjBUo_R5t1KVCead20UlS7xxF4923jiKOweqLFhLk8DnXM0QKYh0ti19zoxI64AliB4ek2uyt4k34Ul7huGmP870UuHb5hkk1KnlMEhgL0AsJwQr9ioR4Yq5i4nJqXt_BXHA8oWB6HCH_jHzy5c1fjNjT49XEEYlYoi_sk5EyIFprligeArQwQQJYhhVWdSaoHufbluy1HWeX4qHqIg5sC53TTZ2VtKd5zwnw"",""/api/photo?ref=ATKogpeFmzsMcs3Ad3L3MnJYws5FNFD0Ow1u69Q-6FK3ve9S7ZGpVLoPp_P7-033ymD57ibiiMiS14qEGvWpDyMUMg33Qissth2TwpZE6m0xVmeKNquuvN3CjdadxTMSNh-mWeRmC1RaDh6lbruVX6tUbi7wwPt_GlLd6IGk69Vl8_xMq0e2yAI1C9JoRc9PEoTZRBx6qMhDoJt32u1KSRjv7qQSt1y_wD7vFFXuxWfTVOxPncGIpTg-gwtes2srFeRX1OcSWRZcKawp-vaGkC6J-LQeH-wzEJtDry3PbCfD4sByLdEUzSL-gAvDo8lq3YZ5Ja683PhDP5dKOH2aXDlhPUxkR9-88hngxAFVPjuYwud2MM8OerEmIdNFV2p7dMD1f8vpCkX9FLyMWk6xqJfBInwnoNrgSHINj-Aw1okAxOVbaw""}",http://place.map.kakao.com/108835601,4,18,true,,
,연세대학교 신촌캠퍼스 대강당,culture,,서울 서대문구 연세로 50,37.56451271,126.93876580,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpfuK254P_1nA5g4BoVCopBjhVlvUvNFazqQxJnHWS8z8eOytAbQy-nLsH8McCQUmt5RkbQuXyZjqH77gVw6OhlwUWgRghXg7Cg_TQg1xRN7m9WPF9tMPYsAEEOkfvECNSMFStQEYWh7SlrShuAmeWZhclygv8UXkG5kTN4TgLtXGc6ECwo_OfkUabdBelZiUARdQB2iXLUutDiuEmqbjOeGikm6shg_R9VMnoza0KTBEXYrFMzNBgDm_-qD0VHXRiw1atAZnBSX3WrQg2yqHzp9XoZ09JTcUq8zSZ9HVowNNArTdJOhj6UQjO2xB_lwaWqtBT7CdYxnJ2x6PDXu3XfCQde1il3SJ1dlWtsBHcMuuJv7Lw5AgZYX3cCpzI6hq1Y4apWia0drPzTH2q1Drid4NcqqmbrmX5AnWFgQTjH9Ww"",""/api/photo?ref=ATKogpeuj1BfHzArwXL0F4YWo8QWcNrtZhcjfnlmj202lKMtcuUBqY8cmU11ZLI6EsEgMamQH57ZMX09QKgzBluSdneBk3X27M0IwzDlq6GpngA1_qH3sTke4yHQbqw9nvKyw1yaMHfK0jHlIXnqwNDHYwPowATCi1LqRxALQuyMBpkszwUiNa0gDERvKsgKqTfTYUysWlt-A8SGVzeRIMHDnIbonq2EMmrrEOVGQTjIOudNrj1SpVf5QEeObV8O8WVcVzEDftanrmk51o1srCLNwrbuRD_4iEf30YowdzBQ3_-c1YUBF_k8EQFc9C6dL_AmKrCEsg6DnGV_WGRzf9EAQWS9nK0BQs6bzsKfEvH3nEzqpNojTlJ63ObnfOyKgsGp8z4d5K_3ANm8VHfe9qRTtWXikIEAAPQVxvv0PDtvRFccaA"",""/api/photo?ref=ATKogpctlCh9cLTMtJA16v04MJR2ebg5xjQo8KcleEXFmArns-9S1ICghi-tQHSjMEmOAnkciyovWMDy83yAU8UJwGr571Cpt1rUOAba4VWSPTcTONSrE2ZdLE0FExfMgz1HwOSeNYkp_HWPIGSH_IDz9zGQYgehzOJeKV9gqB2dAj4pAXNj_lguz42hberk3WHpXJF9meCELCP7z1za4SjaTUFdSSMJ-03lKTdrDLJgXgU1udzbtY1TkkD6z4hy9rXKhMdtuSJWO2HUAmg18HcmXw9pT4NwZ72WccZS-qWBvWrgt7L58bzAfnIW4bdsxWZ1IBMntgG2w1G0qhQ5KOGnSgXJy47OX85JQuXF49of_zMTsRN2lbYy_FEPSzWId7FtB5Mpbqu77VZ2njCHHALc6dNUTYajDtaVb5Ayxx8Cwhf-vw""}",http://yonsei-arts.com/,4.8,4,true,,
